country_region,province_state,date,confirmed,deaths,active
Japan,Kochi,2020-07-05,74,3,0
Japan,Kumamoto,2020-07-05,48,3,0
Japan,Wakayama,2020-07-05,64,3,0
Japan,Hiroshima,2020-07-15,190,3,21
Japan,Kochi,2020-07-15,76,3,2
Japan,Kumamoto,2020-07-15,48,3,0
Japan,Wakayama,2020-07-15,84,3,20
Japan,Hiroshima,2020-06-15,165,3,0
Japan,Kochi,2020-06-15,74,3,0
Japan,Kumamoto,2020-06-15,47,3,0
Japan,Wakayama,2020-06-15,63,3,0
Japan,Nagasaki,2020-12-03,273,3,17
Japan,Oita,2020-12-03,342,3,122
Japan,Nagasaki,2020-11-03,245,3,1
Japan,Oita,2020-11-03,159,3,0
Japan,Kagawa,2020-12-21,209,3,25
Japan,Nagasaki,2020-12-21,419,3,139
Japan,Niigata,2020-12-21,445,3,70
Japan,Saga,2020-12-21,409,3,37
Japan,Yamagata,2020-12-21,330,3,135
Japan,Hiroshima,2020-08-29,454,3,20
Japan,Kochi,2020-08-29,124,3,20
Japan,Nagasaki,2020-08-29,229,3,46
Japan,Yamanashi,2020-08-29,172,3,22
Japan,Fukushima,2020-09-29,253,3,44
Japan,Hiroshima,2020-09-29,559,3,89
Japan,Nagasaki,2020-09-29,236,3,2
Japan,Hiroshima,2020-10-12,638,3,67
Japan,Nagasaki,2020-10-12,241,3,5
Japan,Hiroshima,2020-09-24,492,3,25
Japan,Nagasaki,2020-09-24,236,3,3
Japan,Nagasaki,2020-10-17,242,3,4
Japan,Hiroshima,2020-08-24,449,3,27
Japan,Kochi,2020-08-24,109,3,20
Japan,Nagasaki,2020-08-24,205,3,166
Japan,Nara,2020-08-24,492,3,146
Japan,Tokushima,2020-08-24,109,3,63
Japan,Nagasaki,2020-11-16,251,3,6
Japan,Oita,2020-11-16,168,3,7
Japan,Hiroshima,2020-09-11,461,3,9
Japan,Kochi,2020-09-11,137,3,10
Japan,Nagasaki,2020-09-11,234,3,14
Japan,Nagasaki,2020-11-25,265,3,17
Japan,Oita,2020-11-25,238,3,71
Japan,Hiroshima,2020-07-20,210,3,37
Japan,Kochi,2020-07-20,76,3,2
Japan,Kumamoto,2020-07-20,50,3,1
Japan,Wakayama,2020-07-20,93,3,17
Japan,Hiroshima,2020-09-20,473,3,7
Japan,Nagasaki,2020-09-20,236,3,6
Japan,Hiroshima,2020-07-11,175,3,7
Japan,Kochi,2020-07-11,74,3,0
Japan,Kumamoto,2020-07-11,48,3,0
